;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
51;Программист 1С;Новосибирск;80000.0;110000.0;Брокеркредитсервис;2019-11-20T12:33:28+0300;1;3;Гибкий график;Полная занятость;Почему мы тебя ищем? Наша компания растет и нам нужно смотреть вперед. У нас стоит цель по изменению наших процессов, для того чтобы стать компанией, ориентированной на цифровой бизнес. В связи с этим у нас много задач и мы хотим найти соратника, который поможет нам усилить наши возможности по их решению. Чем ты будешь заниматься?  Разрабатывать интеграционные сервисы. Создавать инструменты. Работать в Agile-команде.  Что наша команда ждет от тебя?  Что ты привнесешь свой опыт, энергию и знания. Тебе не безразличны результаты работы твоей команды. Тебе нравится выдавать качественный результат. Ты думаешь над тем как сделать команду эффективней.  Чего мы хотим добиться?  Провести большие архитектурные изменения. Оптимизировать наши текущие процессы. Приносить все большую ценность для нашей компании.  Какие технологии мы используем? 1С, XML/XSD/XSLT, Git, Allure, BDD (Vanessa-behavior), OneScript, C#, SQL, High Load, Big Data. Мы не стесняемся использовать то, что нам быстро принесет результат. Почему у нас отличная работа?  Интересные задачи. Agile подход. Профессиональная команда. Комфортное рабочее место с 2 мониторами. Мы стараемся развиваться и развивать скилы нашей команды. Мы уверены, что жизнь прекрасна и хотим сделать этот мир прекрасным.  Что еще?  У нас 8-часовой рабочий день. Белая зарплата с окладом, составляющим 100% от указанного в договоре. Плюсом бывают квартальные и годовые бонусы. Офис в центре города.   ;;Что ты привнесешь свой опыт, энергию и знания. Тебе не безразличны результаты работы твоей команды. Тебе нравится выдавать качественный результат. ;Разрабатывать интеграционные сервисы. Создавать инструменты. Работать в Agile-команде.;"1С программирование; SQL"
95;Web-разработчик (javascript , PHP);Новосибирск;90000.0;110000.0;ПэйКипер;2019-11-20T11:55:05+0300;1;3;Удаленная работа;Полная занятость;В платежную платформу PayKeeper требуются на удалённую работу веб-разработчики для развития основного программного продукта компании - платёжной платформы, а также внутренних систем компании. Задачи будут как в области front-end разработки, так и на стороне backendа. Нашими клиентами являются средние и крупные компании, ведущие бизнес в интернете. Наши партнёры – крупнейшие банки России, присутствующие на рынке интернет-эквайринга – ВТБ, Промсвязьбанк, Банк Русский Стандарт, Московский Кредитный Банк, Открытие и др. Центральный офис компании находится в Москве, но на удаленную работу мы рассматриваем соискателей из любых регионов. Обязанности:  Развитие веб-интерфейса пользователя и веб-интерфейса личного кабинета ПО PayKeeper (Angular.JS, Vue.js, чистый JS) Развитие внутренних информационных систем компании, веб-интерфейсов для банков-партнёров. Участие в разработке backend-части ПО PayKeeper (MySQL, PHP), интеграций с различными внутренними и внешними сервисами  Требования:  Знание современных HTML, CSS, Javascript Опыт работы с одним из javascript-фреймворков Angular, React либо Vue.js Знакомство с backend-разработкой в стэке Linux+MySQL+Apache+PHP Уверенное использование ОС Linux  Плюсами будут являться опыт работы с Laravel, CSS-фреймворком Bootstrap, наличие опыта разработки веб-приложения с нуля, опыт работы как во frontend, так в backend-разработке с перечисленными технологиями. Условия:  Удалённая работа в режиме Home Office Оклад по результатам собеседования и испытательного срока Испытательный срок – 2 месяца Оклад на испытательный срок – 90 000 рублей в месяц Вакансия доступна для соискателей из любого города РФ Рабочий график: полная занятость, полный день, с 10:00 по 19:00 по Московскому времени, с понедельника по пятницу. После испытательного срока возможен сдвиг рабочего графика на 1-3 часа. Предоставляем доступ к нашей SIP телефонии    После отклика на вакансию соискателю будет предложен тест (13 вопросов из предметной области) для оценки владения необходимыми навыками. После прохождения теста соискатель будет приглашён на телефонное собеседование, по результатам которого будет выноситься предложение о работе.;  Удалённая работа в режиме Home Office Оклад по результатам собеседования и испытательного срока Испытательный срок – 2 месяца Оклад на испытательный срок – 90 000 рублей в месяц Вакансия доступна для соискателей из любого города РФ Рабочий график: полная занятость, полный день, с 10:00 по 19:00 по Московскому времени, с понедельника по пятницу. После испытательного срока возможен сдвиг рабочего графика на 1-3 часа. Предоставляем доступ к нашей SIP телефонии    После отклика на вакансию соискателю будет предложен тест (13 вопросов из предметной области) для оценки владения необходимыми навыками. После прохождения теста соискатель будет приглашён на телефонное собеседование, по результатам которого будет выноситься предложение о работе.;Знание современных HTML, CSS, Javascript. Опыт работы с одним из javascript-фреймворков Angular, React либо Vue.js. Знакомство с backend-разработкой...;Развитие веб-интерфейса пользователя и веб-интерфейса личного кабинета ПО PayKeeper (Angular.JS, Vue.js, чистый JS). Развитие внутренних информационных систем компании...;"MySQL; JavaScript; PHP; CSS3; HTML5; Linux"
2;Web-программист;Новосибирск;5000.0;100000.0;ВЦ Техновик;2019-11-20T11:24:22+0300;1;3;Полный день;Полная занятость;Обязанности: Разработка WEB-приложений Требования: PHP, JS, HTML, CSS, MYSQL Условия: ​​​​​​​Оплата по тарифу. Обсуждаем оклад. Возможна как постоянная работа, так и совместительство или подработка. Работа в дистанционном режиме (место Вашего проживания не имеет значения).; ​​​​​​​Оплата по тарифу. Обсуждаем оклад. Возможна как постоянная работа, так и совместительство или подработка. Работа в дистанционном режиме (место Вашего проживания не имеет значения).;PHP, JS, HTML, CSS, MYSQL.;Разработка WEB-приложений.;"MySQL; CSS; HTML; PHP; PHP5; JavaScript"
65;Android Developer (Middle);Тюмень;30000.0;100000.0;Строительный Двор;2019-11-19T09:24:57+0300;0;0;Полный день;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам!Мы любим web и у нас всегда есть интересные задачи! Требования:  Высшее / неполное высшее образование (техническое / IT); Знание Java обязательно (Kotlin будет плюсом); Знание архитектурных паттернов MVP, MVVM, Clean Architecture; Опыт работы с SQLite, Realm; Опыт работы с RxJava 2, Retrofit, FireBase, Dagger2; Понимание REST API; Опыт работы с Git.  Будет плюсом:  Наличие публикаций в Google Play Опыт написания Unit и UI тестов  Обязанности:  Развитие и поддержка Android приложений;.  Условия:  Официальная заработная плата, уровень обсуждается на собеседовании; Свободный график работы; Официальное трудоустройство; Современный классный офис со своей столовой; Насыщенная корпоративная жизнь; Дополнительный официальный день отпуска за каждый год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";"  Официальная заработная плата, уровень обсуждается на собеседовании; Свободный график работы; Официальное трудоустройство; Современный классный офис со своей столовой; Насыщенная корпоративная жизнь; Дополнительный официальный день отпуска за каждый год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";Высшее / неполное высшее образование (техническое / IT). Знание Java обязательно (Kotlin будет плюсом). Знание архитектурных паттернов MVP, MVVM, Clean Architecture. ;"Развитие и поддержка Android приложений;.";"Git; SQLite; Java; Kotlin; Realm; RxJava 2; Retrofit; FireBase; Dagger 2; REST API; MVP; MVVM; Clean Architecture"
13;Frontend-разработчик;Тюмень;40000.0;100000.0;CDS Company;2019-11-18T14:16:42+0300;1;3;Полный день;Полная занятость;"CDS Company - студия веб-разработок.Мы специализируемся на разработке крупных проектов, регионального и федерального уровня.Мы разрабатываем высоконагруженные интернет-магазины, CRM-системы для различных предприятий, профессиональные корпоративные порталы, модернизируем порталы СМИ и много других сложных, нетривиальных проектов. В разработке мы используем передовые технологии и крутые решения технического характера. В разработке используем нашу внутреннюю CRM систему для оптимизации внутренних бизнес-процессов. На сегодняшний день разработано и запущено свыше 50 проектов и находится более 100 сайтов на технической поддержке. На текущий момент набираем команду программистов для развития своих кодерских навыков и для разработки крутых проектов в связи с расширением штата и увеличением объема работ. Есть team-lead, наставник, который справится с любой задачей и любым вопросом. Обязанности: - Верстка проектов с нуля по дизайн-макетам PSD;- Доработки верстки существующих проектов;- Адаптация макетов под мобильные устройства;- Написание JS-скриптов на базе jQuery;- Оптимизация работы HTML/CSS/JS для ускорения работы сайтов; Требования: - Базовые знания web-разработки;- Знание JavaScript, JQuery;- Знание HTML5;- Знание CSS3.0;- Знание SASS;- Сборка на базе Node.js c таск-менеджером Gulp;- Знание Pug/Jade;- Базовые знания JavaScript, jQuery;- Пунктуальность;- Ответственность;- Не бояться учиться чему-то новому; Условия: - Работа в офисе в будни, график вы устанавливаете себе сами;- Перерыв на обед - 1 час в любое время;- Предоставляем рабочее место с хорошим компьютером (2 монитора, производительный компьютер);- За Вами будет закреплен руководитель, который будет помогать решать технические вопросы и руководить процессом разработки;- Обучение и повышение квалификации;- Официальное трудоустройство минимум после 2 месяцев испытательного срока;- Чай и печеньки за наш счет;- Корпоративчики и пятничные посиделки;- Офис в центре города;- Корпоративное жилье для иногородних;- Соц.пакет: выплата больничных, выплата отпускных, выплата квартальных премий, мед. страховка; На текущем этапе развития компании гарантируем карьерный рост до руководителя отдела разработки и выше.";" - Работа в офисе в будни, график вы устанавливаете себе сами;- Перерыв на обед - 1 час в любое время;- Предоставляем рабочее место с хорошим компьютером (2 монитора, производительный компьютер);- За Вами будет закреплен руководитель, который будет помогать решать технические вопросы и руководить процессом разработки;- Обучение и повышение квалификации;- Официальное трудоустройство минимум после 2 месяцев испытательного срока;- Чай и печеньки за наш счет;- Корпоративчики и пятничные посиделки;- Офис в центре города;- Корпоративное жилье для иногородних;- Соц.пакет: выплата больничных, выплата отпускных, выплата квартальных премий, мед. страховка; На текущем этапе развития компании гарантируем карьерный рост до руководителя отдела разработки и выше.";Базовые знания web-разработки. - Знание JavaScript, JQuery. - Знание HTML5. - Знание CSS3.0. - Знание SASS. - Знание Pug/Jade. - ;Верстка проектов с нуля по дизайн-макетам PSD. - Доработки верстки существующих проектов. - Адаптация макетов под мобильные устройства. - Написание JS-скриптов...;"PHP; jQuery; CSS3; 1С-Битрикс; CSS; ООП; MySQL; CMS Wordpress; HTML; HTML5; JavaScript; Ajax"
29;.NET разработчик / Web-разработчик;Тюмень;40000.0;100000.0;СибГеоПроект;2019-11-20T09:40:19+0300;3;6;Полный день;Полная занятость;"Обязанности:  проектирование и разработка программного обеспечения  Требования:  Высшее образование; Знание платформы Microsoft .NET 4.5 и выше / .NET Core 2, C#, ASP.NET Core; Знание JavaScript / TypeScript; Знание основ SQL.  Условия:  Трудоустройство в соответствии с ТК РФ; Режим работы: будни с 9 до 18; Возможна удаленная работа; Форма оплаты: оклад + премия; Офис в центре города; Отсутствие дресс-кода в разумных пределах. ";"  Трудоустройство в соответствии с ТК РФ; Режим работы: будни с 9 до 18; Возможна удаленная работа; Форма оплаты: оклад + премия; Офис в центре города; Отсутствие дресс-кода в разумных пределах. ";Высшее образование. Знание платформы Microsoft .NET 4.5 и выше / .NET Core 2, C#, ASP.NET Core. Знание JavaScript / TypeScript. ;Проектирование и разработка программного обеспечения.;"C#; JavaScript; Typescript; XAML; .NET; HTML; CSS"
72;Middle PHP-developer (full-stack) php программист;Новосибирск;50000.0;100000.0;Банк горящих туров, Туристическая компания;2019-11-20T11:30:11+0300;1;3;Удаленная работа;Полная занятость;Банк Туров - активно развивающаяся международная компания по продаже туристических путевок. Делаем упор на продажи в мобильных устройствах и онлайн в целом (на это направлена существенная часть разработки), также у нас самописная CRM-система (тот же стэк технологий, что и для сайта). Задач и работы много. В связи с переходом отдела разработки на удаленный режим работы, укомплектовываем команду заново. Полный рабочий день. 80% задач связаны с бэкендом (задачи правки верстки, текстов, создания статичных страничек тоже бывают) Стэк технологий: ubuntu+nginx+mysql+php7.2+symfony2.8+memcached+redis+sphinx От Вас мы ждем опыта в веб-проектах, опыт работы с одним из популярных php-фреймворков, если быть точнее:- опыт работы от 1 года работы с одним из фрейемворков: laravel, codeinteger, symfony, zend, phalcon, cakephp, yui- опыт работы с composer-packagist- понимание принципов работы с распределенной системой контроля версий (git, mercurial)- умение верстать и оживлять html-странички (html-css-js-jquery)- умение самостоятельно развернуть рабочее место (ubuntu с необходимым стэком, наличие подходящего рабочего места соответственно) В замен за ответственную работу предлагаем достойную ЗП с возможностью работать удаленно, гибкое начало рабочего дня (выбираете заранее и придерживаетесь согласованного графика, в рабочее время важно быть онлайн) Рекомендации для сопроводительного письма: - указать логин в скайпе - приготовиться к собеседованию по скайпу с трансляцией вашего экрана 30-60 минут, включая техническую часть, сразу с непосредственным руководителем. - в сопроводительном должны быть отражены результаты вашей работы (примеры, которые можно посмотреть вживую, с подробным указанием вашего личного вклада в этот проект);;От Вас мы ждем опыта в веб-проектах, опыт работы с одним из популярных php-фреймворков, если быть точнее: - опыт...;80% задач связаны с бэкендом (задачи правки верстки, текстов, создания статичных страничек тоже бывают). Рекомендации для сопроводительного письма: - приготовиться к...;"MySQL; JavaScript; ООП; PHP7"
80;Android разработчик;Новосибирск;50000.0;100000.0;FullStack;2019-11-20T01:45:26+0300;1;3;Полный день;Полная занятость;"Требуется Android разработчик для работы в команде над мульти-платформенным продуктом (Android, iOS) в сфере горнолыжного спорта. Продукт свой, никакого аутсорса, поэтому самые высокие требования к качеству кода и приложения в целом. Что из себя представляет продукт и остальные детали расскажем на собеседовании.   Основные требования:  Умение писать качественный ООП код; Знание Kotlin либо возможность быстро его освоить; Способность делать оценки и укладываться в них; Android Studio; RxJava; REST.    Не технические требования:  Английский на уровне чтения/понимания без словаря.    Обязанности и задачи:  Разработка; Поддержание стиля и архитектуры кода; Code review.    Условия работы:  40 часовая рабочая неделя в офисе в Новосибирске (гибкий график). Оформление в соответствии с ТК РФ; Оплачиваемые занятия спортом; Оплачиваемое питание; Гибкий график работы. ";;Умение писать качественный ООП код. Знание Kotlin либо возможность быстро его освоить. Способность делать оценки и укладываться в них. ;Разработка. Поддержание стиля и архитектуры кода. Code review.;
1;Backend-программист;Тюмень;60000.0;100000.0;CDS Company;2019-11-19T11:29:07+0300;1;3;Полный день;Полная занятость;"CDS Company - студия веб-разработок.Мы специализируемся на разработке крупных проектов, регионального и федерального уровня.Мы разрабатываем высоконагруженные интернет-магазины, CRM-системы для различных предприятий, профессиональные корпоративные порталы, модернизируем порталы СМИ и много других сложных, нетривиальных проектов. В разработке мы используем передовые технологии и крутые решения технического характера. В разработке используем нашу внутреннюю CRM систему для оптимизации внутренних бизнес-процессов. На сегодняшний день разработано и запущено свыше 50 проектов и находится более 100 сайтов на технической поддержке. На текущий момент набираем команду программистов для развития своих кодерских навыков и для разработки крутых проектов в связи с расширением штата и увеличением объема работ. Есть team-lead, наставник, который справится с любой задачей и любым вопросом. Обязанности: - Программирование сайтов с 0 на Битриксе через обучение;- Разработка CRM систем на базе bitrix;- Разработка модулей и классов на PHP7;- Работа с Laravel + PostgreSQL (OctoberCMS) через обучение;- Обслуживание сайтов на Битриксе, WP и других CMS; Требования: - Базовые знания web-разработки;- Умение программировать на PHP (жестко и много, только хард-код);- Опыт работы с большими проектами;- Знание ООП;- Знание JavaScript, JQuery;- Опыт работы на Битриксе приветствуется. Но если не знаете, то научим.- Пунктуальность;- Ответственность;- Не бояться учиться чему-то новому;- Знание PHP7, MySQL, PostgreSQL Условия: - Работа в офисе в будни, график вы устанавливаете себе сами;- Перерыв на обед - 1 час в любое время;- Предоставляем рабочее место с хорошим компьютером (2 монитора, производительный компьютер);- За Вами будет закреплен руководитель, который будет помогать решать технические вопросы и руководить процессом разработки;- Обучение и повышение квалификации;- Официальное трудоустройство после 1 месяца испытательного срока;- Чай и печеньки за наш счет;- Корпоративчики и пятничные посиделки;- Офис в центре города;- ВОЗМОЖНА УДАЛЕННАЯ РАБОТА;- Соц.пакет: выплата больничных, выплата отпускных, выплата квартальных премий, мед. страховка; На текущем этапе развития компании гарантируем карьерный рост до руководителя отдела разработки и выше.";" - Работа в офисе в будни, график вы устанавливаете себе сами;- Перерыв на обед - 1 час в любое время;- Предоставляем рабочее место с хорошим компьютером (2 монитора, производительный компьютер);- За Вами будет закреплен руководитель, который будет помогать решать технические вопросы и руководить процессом разработки;- Обучение и повышение квалификации;- Официальное трудоустройство после 1 месяца испытательного срока;- Чай и печеньки за наш счет;- Корпоративчики и пятничные посиделки;- Офис в центре города;- ВОЗМОЖНА УДАЛЕННАЯ РАБОТА;- Соц.пакет: выплата больничных, выплата отпускных, выплата квартальных премий, мед. страховка; На текущем этапе развития компании гарантируем карьерный рост до руководителя отдела разработки и выше.";Базовые знания web-разработки. - Умение программировать на PHP (жестко и много, только хард-код). - Опыт работы с большими проектами. - ;Программирование сайтов с 0 на Битриксе через обучение. - Разработка CRM систем на базе bitrix. - Разработка модулей и классов на PHP...;"PHP; jQuery; CSS3; 1С-Битрикс; CSS; ООП; MySQL; CMS Wordpress; HTML; HTML5; JavaScript; Ajax"
52;Web-программист (back-end);Тюмень;60000.0;100000.0;Строительный Двор;2019-11-19T09:24:57+0300;0;0;Полный день;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам! Мы любим web и у нас всегда есть интересные задачи!Тебе предстоит решать следующие задачи:  разработка бизнес-систем (автоматизация бизнес-процессов); оптимизация сервисов под высокие нагрузки; проектирование и реализация веб и API-сервисов; работа над веб-сервисами: доработка существующих и написание новых; написание unit и интеграционных тестов; отладка, рефакторинг и документация кода.  Опыт и навыки, на которые мы рассчитываем:  опыт в разработке на python от 1 года; опыт веб-разработки бэкендов на коммерческих сайтах; уверенное знание: HTML‚ CSS‚ Javascript (jQuery)‚ PHP (ООП)‚ MySQL‚ Ajax‚ JSON‚ XML, ruby, perl; аналитический склад ума; умение разбираться в чужом коде и работать с ним; умение работать в команде; ожидается высокая самостоятельность в ходе решения технических проблем.  Будет идеально:  опыт работы с Django; широкий ИТ-кругозор, знание технологий, программных продуктов;  Условия:  официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!  ";"  официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!  ";Опыт в разработке на python от 1 года. Опыт веб-разработки бэкендов на коммерческих сайтах. Уверенное знание: HTML‚ CSS‚ Javascript...;Разработка бизнес-систем (автоматизация бизнес-процессов). Оптимизация сервисов под высокие нагрузки. Проектирование и реализация веб и API-сервисов. ;"HTML; CSS; MySQL; PHP; XML; Python; Ajax"
70;Python программист (middle);Тюмень;60000.0;100000.0;Строительный Двор;2019-11-19T09:24:57+0300;1;3;Гибкий график;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам!Мы любим web и у нас всегда есть интересные задачи! Требования:  опыт работы от 2+ года в разработке Python, или других языках; практический опыт работы с операционными системами семейства *nix; опыт использования какой-либо реляционной СУБД (MySQL, Postgre SQL, SQL Server, Oracle); использование тестов в процессе разработки, покрытие своего кода тестами; работа в команде разработчиков.  Обязанности:  качественное и своевременное исполнение задач web-проекта и непосредственного руководителя; поддержка и доработка уже существующих сайтов; разработка концепции развития веб-сервера; оптимизация БД и запросов‚ сопровождение существующего кода.  Условия:  Официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";"  Официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";...СУБД (MySQL, Postgre SQL, SQL Server, Oracle). Использование тестов в процессе разработки, покрытие своего кода тестами. Работа в команде <highlighttext>разработчиков</highlighttext>.;Качественное и своевременное исполнение задач web-проекта и непосредственного руководителя. Поддержка и доработка уже существующих сайтов. Разработка концепции развития веб...;"Python; MySQL; SQL; ORACLE; СУБД"
99;Программист-математик;Екатеринбург;60000.0;100000.0;Прософт-Биометрикс;2019-11-12T09:51:51+0300;1;3;Полный день;Полная занятость;"Инжиниринговая компания Прософт-Биометрикс приглашает специалиста на должность Программиста-математика (С++). «Прософт-Биометрикс» - российский разработчик комплексных систем в области информационной и технической безопасности, контроля и управления доступом, учета рабочего времени с использованием методов биометрической идентификации. Компания входит в состав мировых лидеров, активно продвигающих высокотехнологичные биометрические решения и комплексы. Один из наших ключевых продуктов - биометрическая система BioSmart. В нее входят ПО BioSmart Studio, контроллеры и терминалы по венам ладони и отпечаткам пальца. Для развития системы мы ищем математика, которого надеемся увлечь биометрией. Направление деятельности: биометрические системы контроля доступа и учета рабочего времени по отпечаткам пальцев и венам ладоней. Основные задачи:  Разработка алгоритмов биометрической идентификации по отпечаткам пальцев, венам ладоней, лицу. Реализация алгоритмов на языке С++ на ОС Linux, Windows, платформы X86, ARM9. Отладка алгоритма на тестовых биометрических базах.  Требования к квалификации:  Желательно профильное образование в области распознавания изображений и сигналов; Обязательно базовые знания в области цифровой обработки изображений, алгоритмах фильтрации изображений, мат. Анализе, распознавании образов; Опыт программирования на С++ от 1 года; git или опыт использования любой другой CVS; Опытный пользователь Windows; Быстрая обучаемость, умение работать в команде программистов; Активность, энергичность; Ответственный подход.  Условия работы:  Заработная плата: оклад + ежеквартальные и годовые премии; Трудовые отношения в полном соответствии с ТК РФ; ДМС, компенсация спортивного абонемента; Место работы: Зоологическая, 9. Если Вы заинтересованы в данной вакансии и Ваш опыт соответствует заявленным требованиям - ждем Ваше резюме!  ";;Git или опыт использования любой другой CVS. Опытный пользователь Windows. Быстрая обучаемость, умение работать в команде <highlighttext>программистов</highlighttext>. Активность, энергичность. ;Разработка алгоритмов биометрической идентификации по отпечаткам пальцев, венам ладоней, лицу. Реализация алгоритмов на языке С++ на ОС Linux, Windows, платформы...;"Git; Linux; C/C++; C++; SQL"
